# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1646       4.921012670670e-11       2.814721256417e-12      -3.559129065403e-12       0.000000000000e+00       7.649518886148e-16       4.986752283195e-17       3.952208737921e-17 
 1647       4.921844295110e-11       2.802151245092e-12      -3.608479932367e-12       0.000000000000e+00       7.630030745785e-16       4.862533415122e-17       3.934282441180e-17 
 1648       4.923029943541e-11       2.789296632982e-12      -3.656918408860e-12       0.000000000000e+00       7.610601356756e-16       4.736990546565e-17       3.916263985091e-17 
 1649       4.924563010438e-11       2.776160935379e-12      -3.704419698004e-12       0.000000000000e+00       7.591230455154e-16       4.610023723489e-17       3.898166775359e-17 
 1650       4.926436853477e-11       2.762747688081e-12      -3.750958895708e-12       0.000000000000e+00       7.571917774470e-16       4.481532521735e-17       3.880004283494e-17 
 1651       4.928644564454e-11       2.749060839199e-12      -3.796514368153e-12       0.000000000000e+00       7.552663066287e-16       4.351461178791e-17       3.861786598647e-17 
 1652       4.931178279924e-11       2.735105928290e-12      -3.841077917297e-12       0.000000000000e+00       7.533466162577e-16       4.219934427895e-17       3.843510049472e-17 
 1653       4.934029864336e-11       2.720888917736e-12      -3.884644705144e-12       0.000000000000e+00       7.514326913942e-16       4.087122866219e-17       3.825167490493e-17 
 1654       4.937191138436e-11       2.706415801972e-12      -3.927209884267e-12       0.000000000000e+00       7.495245168971e-16       3.953197932915e-17       3.806751741981e-17 
 1655       4.940653879195e-11       2.691692607538e-12      -3.968768597805e-12       0.000000000000e+00       7.476220774231e-16       3.818331910397e-17       3.788255589895e-17 
 1656       4.944409819748e-11       2.676725393128e-12      -4.009315979457e-12       0.000000000000e+00       7.457253574262e-16       3.682697925622e-17       3.769671785836e-17 
 1657       4.948450649318e-11       2.661520249638e-12      -4.048847153469e-12       0.000000000000e+00       7.438343411577e-16       3.546469951369e-17       3.750993046993e-17 
 1658       4.952768013153e-11       2.646083300219e-12      -4.087357234635e-12       0.000000000000e+00       7.419490126656e-16       3.409822807517e-17       3.732212056093e-17 
 1659       4.957353512456e-11       2.630420700327e-12      -4.124841328282e-12       0.000000000000e+00       7.400693557943e-16       3.272932162330e-17       3.713321461347e-17 
 1660       4.962198704315e-11       2.614538637770e-12      -4.161294530269e-12       0.000000000000e+00       7.381953541842e-16       3.135974533732e-17       3.694313876399e-17 
 1661       4.967295101638e-11       2.598443332761e-12      -4.196711926979e-12       0.000000000000e+00       7.363269912711e-16       2.999127290593e-17       3.675181880274e-17 
 1662       4.972634173084e-11       2.582141037966e-12      -4.231088595308e-12       0.000000000000e+00       7.344642502861e-16       2.862568654003e-17       3.655918017328e-17 
 1663       4.978207342991e-11       2.565638038553e-12      -4.264419602663e-12       0.000000000000e+00       7.326071142552e-16       2.726477698555e-17       3.636514797195e-17 
 1664       4.984005991314e-11       2.548940652248e-12      -4.296700006953e-12       0.000000000000e+00       7.307555659987e-16       2.591034353627e-17       3.616964694735e-17 
 1665       4.990021453550e-11       2.532055229376e-12      -4.327924856581e-12       0.000000000000e+00       7.289095881310e-16       2.456419404659e-17       3.597260149982e-17 
 1666       4.996245020677e-11       2.514988152919e-12      -4.358089190439e-12       0.000000000000e+00       7.270691630600e-16       2.322814494434e-17       3.577393568093e-17 
 1667       5.002667939078e-11       2.497745838561e-12      -4.387188037900e-12       0.000000000000e+00       7.252342729872e-16       2.190402124360e-17       3.557357319297e-17 
 1668       5.009281410480e-11       2.480334734739e-12      -4.415216418809e-12       0.000000000000e+00       7.234048999067e-16       2.059365655748e-17       3.537143738841e-17 
 1669       5.016076591880e-11       2.462761322694e-12      -4.442169343481e-12       0.000000000000e+00       7.215810256052e-16       1.929889311092e-17       3.516745126940e-17 
 1670       5.023044595481e-11       2.445032116521e-12      -4.468041812689e-12       0.000000000000e+00       7.197626316614e-16       1.802158175352e-17       3.496153748727e-17 
 1671       5.030176488619e-11       2.427153663219e-12      -4.492828817660e-12       0.000000000000e+00       7.179496994460e-16       1.676358197230e-17       3.475361834195e-17 
 1672       5.037463293701e-11       2.409132542738e-12      -4.516525340067e-12       0.000000000000e+00       7.161422101208e-16       1.552676190454e-17       3.454361578153e-17 
 1673       5.044895988130e-11       2.390975368033e-12      -4.539126352023e-12       0.000000000000e+00       7.143401446386e-16       1.431299835055e-17       3.433145140169e-17 
 1674       5.052465504244e-11       2.372688785113e-12      -4.560626816070e-12       0.000000000000e+00       7.125434837428e-16       1.312417678651e-17       3.411704644521e-17 
 1675       5.060162729240e-11       2.354279473088e-12      -4.581021685179e-12       0.000000000000e+00       7.107522079671e-16       1.196219137722e-17       3.390032180142e-17 
 1676       5.067978505112e-11       2.335754144225e-12      -4.600305902737e-12       0.000000000000e+00       7.089662976347e-16       1.082894498896e-17       3.368119800573e-17 
 1677       5.075903628579e-11       2.317119543989e-12      -4.618474402543e-12       0.000000000000e+00       7.071857328585e-16       9.726349202221e-18       3.345959523907e-17 
 1678       5.083928851019e-11       2.298382451104e-12      -4.635522108799e-12       0.000000000000e+00       7.054104935403e-16       8.656324324584e-18       3.323543332741e-17 
 1679       5.092044878398e-11       2.279549677592e-12      -4.651443936106e-12       0.000000000000e+00       7.036405593707e-16       7.620799403465e-18       3.300863174119e-17 
 1680       5.100242371206e-11       2.260628068832e-12      -4.666234789454e-12       0.000000000000e+00       7.018759098282e-16       6.621712238941e-18       3.277910959487e-17 
 1681       5.108511944385e-11       2.241624503605e-12      -4.679889564216e-12       0.000000000000e+00       7.001165241797e-16       5.661009396545e-18       3.254678564635e-17 
 1682       5.116844167262e-11       2.222545894142e-12      -4.692403146143e-12       0.000000000000e+00       6.983623814791e-16       4.740646220069e-18       3.231157829649e-17 
 1683       5.125229563480e-11       2.203399186183e-12      -4.703770411354e-12       0.000000000000e+00       6.966134605677e-16       3.862586844365e-18       3.207340558859e-17 
 1684       5.133658610932e-11       2.184191359015e-12      -4.713986226330e-12       0.000000000000e+00       6.948697400733e-16       3.028804208146e-18       3.183218520787e-17 
 1685       5.142121741689e-11       2.164929425533e-12      -4.723045447907e-12       0.000000000000e+00       6.931311984103e-16       2.241280066790e-18       3.158783448092e-17 
 1686       5.150609341938e-11       2.145620432281e-12      -4.730942923271e-12       0.000000000000e+00       6.913978137789e-16       1.502005005139e-18       3.134027037524e-17 
 1687       5.159111751905e-11       2.126271459509e-12      -4.737673489948e-12       0.000000000000e+00       6.896695641647e-16       8.129784503002e-19       3.108940949868e-17 
 1688       5.167619265794e-11       2.106889621217e-12      -4.743231975799e-12       0.000000000000e+00       6.879464273388e-16       1.762086844497e-19       3.083516809893e-17 
 1689       5.176122131716e-11       2.087482065211e-12      -4.747613199013e-12       0.000000000000e+00       6.862283808569e-16      -4.062871423671e-19       3.057746206304e-17 
 1690       5.184610551621e-11       2.068055973147e-12      -4.750811968097e-12       0.000000000000e+00       6.845154020592e-16      -9.324829994341e-19       3.031620691682e-17 
 1691       5.193075358903e-11       2.048618240787e-12      -4.752825844211e-12       0.000000000000e+00       6.828074697905e-16      -1.400979249903e-18       3.005134896470e-17 
 1692       5.201510057771e-11       2.029174515623e-12      -4.753663454309e-12       0.000000000000e+00       6.811045695795e-16      -1.812914511011e-18       2.978295900459e-17 
 1693       5.209908801388e-11       2.009730151025e-12      -4.753336249909e-12       0.000000000000e+00       6.794066885032e-16      -2.170070310493e-18       2.951113942279e-17 
 1694       5.218265715759e-11       1.990290525318e-12      -4.751855751394e-12       0.000000000000e+00       6.777138134710e-16      -2.474237314505e-18       2.923599312813e-17 
 1695       5.226574899690e-11       1.970861041820e-12      -4.749233548125e-12       0.000000000000e+00       6.760259312233e-16      -2.727215341463e-18       2.895762355271e-17 
 1696       5.234830424752e-11       1.951447128880e-12      -4.745481298539e-12       0.000000000000e+00       6.743430283320e-16      -2.930813375890e-18       2.867613465272e-17 
 1697       5.243026335236e-11       1.932054239910e-12      -4.740610730272e-12       0.000000000000e+00       6.726650911998e-16      -3.086849582255e-18       2.839163090923e-17 
 1698       5.251156648115e-11       1.912687853428e-12      -4.734633640256e-12       0.000000000000e+00       6.709921060600e-16      -3.197151318818e-18       2.810421732895e-17 
 1699       5.259215353006e-11       1.893353473088e-12      -4.727561894833e-12       0.000000000000e+00       6.693240589759e-16      -3.263555151474e-18       2.781399944506e-17 
 1700       5.267196412129e-11       1.874056627722e-12      -4.719407429866e-12       0.000000000000e+00       6.676609358411e-16      -3.287906867594e-18       2.752108331796e-17 
 1701       5.275093760267e-11       1.854802871371e-12      -4.710182250843e-12       0.000000000000e+00       6.660027223786e-16      -3.272061489869e-18       2.722557553608e-17 
 1702       5.282901304724e-11       1.835597783329e-12      -4.699898432988e-12       0.000000000000e+00       6.643494041408e-16      -3.217883290153e-18       2.692758321668e-17 
 1703       5.290612925290e-11       1.816446968171e-12      -4.688568121371e-12       0.000000000000e+00       6.627009665089e-16      -3.127245803305e-18       2.662721400659e-17 
 1704       5.298222474198e-11       1.797356055797e-12      -4.676203531016e-12       0.000000000000e+00       6.610573946930e-16      -3.002031841033e-18       2.632457608306e-17 
 1705       5.305723776084e-11       1.778330701463e-12      -4.662816947010e-12       0.000000000000e+00       6.594186737316e-16      -2.844133505737e-18       2.601977815451e-17 
 1706       5.313110627947e-11       1.759376585823e-12      -4.648420724610e-12       0.000000000000e+00       6.577847884911e-16      -2.655452204352e-18       2.571292946133e-17 
 1707       5.320376799111e-11       1.740499414958e-12      -4.633027289354e-12       0.000000000000e+00       6.561557236656e-16      -2.437898662188e-18       2.540413977666e-17 
 1708       5.327516031185e-11       1.721704920422e-12      -4.616649137172e-12       0.000000000000e+00       6.545314637769e-16      -2.193392936779e-18       2.509351940720e-17 
 1709       5.334522038020e-11       1.702998859270e-12      -4.599298834489e-12       0.000000000000e+00       6.529119931736e-16      -1.923864431720e-18       2.478117919398e-17 
 1710       5.341388505674e-11       1.684387014100e-12      -4.580989018338e-12       0.000000000000e+00       6.512972960313e-16      -1.631251910514e-18       2.446723051314e-17 
 1711       5.348109092368e-11       1.665875193086e-12      -4.561732396468e-12       0.000000000000e+00       6.496873563520e-16      -1.317503510412e-18       2.415178527676e-17 
 1712       5.354677428448e-11       1.647469230019e-12      -4.541541747455e-12       0.000000000000e+00       6.480821579639e-16      -9.845767562589e-19       2.383495593360e-17 
 1713       5.361087116345e-11       1.629174984338e-12      -4.520429920804e-12       0.000000000000e+00       6.464816845211e-16      -6.344385743342e-19       2.351685546991e-17 
 1714       5.367331730536e-11       1.610998341171e-12      -4.498409837068e-12       0.000000000000e+00       6.448859195032e-16      -2.690653061957e-19       2.319759741022e-17 
 1715       5.373404817501e-11       1.592945211370e-12      -4.475494487948e-12       0.000000000000e+00       6.432948462152e-16       1.095572774773e-19       2.287729581814e-17 
 1716       5.379299895689e-11       1.575021531546e-12      -4.451696936406e-12       0.000000000000e+00       6.417084477866e-16       4.994339630412e-19       2.255606529713e-17 
 1717       5.385010455470e-11       1.557233264109e-12      -4.427030316774e-12       0.000000000000e+00       6.401267071721e-16       8.985600800455e-19       2.223402099127e-17 
 1718       5.390529959105e-11       1.539586397301e-12      -4.401507834861e-12       0.000000000000e+00       6.385496071502e-16       1.304921487389e-18       2.191127858611e-17 
 1719       5.395851840696e-11       1.522086945236e-12      -4.375142768065e-12       0.000000000000e+00       6.369771303235e-16       1.716494559478e-18       2.158795430940e-17 
 1720       5.400969506155e-11       1.504740947933e-12      -4.347948465476e-12       0.000000000000e+00       6.354092591186e-16       2.131246172381e-18       2.126416493191e-17 
 1721       5.405876333157e-11       1.487554471355e-12      -4.319938347992e-12       0.000000000000e+00       6.338459757850e-16       2.547133689990e-18       2.094002776820e-17 
 1722       5.410565671107e-11       1.470533607444e-12      -4.291125908425e-12       0.000000000000e+00       6.322872623955e-16       2.962104950173e-18       2.061566067742e-17 
 1723       5.415030841092e-11       1.453684474160e-12      -4.261524711606e-12       0.000000000000e+00       6.307331008456e-16       3.374098250934e-18       2.029118206410e-17 
 1724       5.419265135850e-11       1.437013215515e-12      -4.231148394501e-12       0.000000000000e+00       6.291834728532e-16       3.781042336567e-18       1.996671087894e-17 
 1725       5.423261819724e-11       1.420526001610e-12      -4.200010666314e-12       0.000000000000e+00       6.276383599582e-16       4.180856383818e-18       1.964236661959e-17 
 1726       5.427014128624e-11       1.404229028673e-12      -4.168125308598e-12       0.000000000000e+00       6.260977435225e-16       4.571449988037e-18       1.931826933142e-17 
 1727       5.430515269988e-11       1.388128519095e-12      -4.135506175365e-12       0.000000000000e+00       6.245616047293e-16       4.950723149338e-18       1.899453960838e-17 
 1728       5.433758422739e-11       1.372230721465e-12      -4.102167193194e-12       0.000000000000e+00       6.230299245831e-16       5.316566258754e-18       1.867129859369e-17 
 1729       5.436736737252e-11       1.356541910607e-12      -4.068122361337e-12       0.000000000000e+00       6.215026839092e-16       5.666860084396e-18       1.834866798071e-17 
 1730       5.439443335305e-11       1.341068387620e-12      -4.033385751835e-12       0.000000000000e+00       6.199798633533e-16       5.999475757609e-18       1.802677001368e-17 
 1731       5.441872348174e-11       1.325815719382e-12      -3.997972200743e-12       0.000000000000e+00       6.184614448205e-16       6.312785312124e-18       1.770570643605e-17 
 1732       5.444022040568e-11       1.310786449980e-12      -3.961899388010e-12       0.000000000000e+00       6.169474158045e-16       6.607198048342e-18       1.738549513916e-17 
 1733       5.445891713018e-11       1.295982370006e-12      -3.925185775400e-12       0.000000000000e+00       6.154377650945e-16       6.883637128222e-18       1.706613297964e-17 
 1734       5.447480666147e-11       1.281405275344e-12      -3.887849917099e-12       0.000000000000e+00       6.139324813386e-16       7.143030207641e-18       1.674761678318e-17 
 1735       5.448788200676e-11       1.267056967168e-12      -3.849910459856e-12       0.000000000000e+00       6.124315530441e-16       7.386309442991e-18       1.642994334454e-17 
 1736       5.449813617420e-11       1.252939251950e-12      -3.811386143114e-12       0.000000000000e+00       6.109349685770e-16       7.614411497766e-18       1.611310942746e-17 
 1737       5.450556217294e-11       1.239053941470e-12      -3.772295799149e-12       0.000000000000e+00       6.094427161618e-16       7.828277549158e-18       1.579711176459e-17 
 1738       5.451015301314e-11       1.225402852816e-12      -3.732658353209e-12       0.000000000000e+00       6.079547838814e-16       8.028853294647e-18       1.548194705748e-17 
 1739       5.451190170596e-11       1.211987808396e-12      -3.692492823646e-12       0.000000000000e+00       6.064711596763e-16       8.217088958595e-18       1.516761197651e-17 
 1740       5.451080126362e-11       1.198810635941e-12      -3.651818322053e-12       0.000000000000e+00       6.049918313452e-16       8.393939298837e-18       1.485410316082e-17 
 1741       5.450684469937e-11       1.185873168510e-12      -3.610654053407e-12       0.000000000000e+00       6.035167865440e-16       8.560363613271e-18       1.454141721825e-17 
 1742       5.450002502756e-11       1.173177244498e-12      -3.569019316195e-12       0.000000000000e+00       6.020460127858e-16       8.717325746456e-18       1.422955072534e-17 
 1743       5.449033526359e-11       1.160724707644e-12      -3.526933502561e-12       0.000000000000e+00       6.005794974409e-16       8.865794096197e-18       1.391850022721e-17 
 1744       5.447776842401e-11       1.148517407032e-12      -3.484416098435e-12       0.000000000000e+00       5.991172277360e-16       9.006741620143e-18       1.360826223755e-17 
 1745       5.446231752646e-11       1.136557197103e-12      -3.441486683673e-12       0.000000000000e+00       5.976591907546e-16       9.141145842375e-18       1.329883323853e-17 
 1746       5.444397558974e-11       1.124845937655e-12      -3.398164932192e-12       0.000000000000e+00       5.962053734361e-16       9.269988860003e-18       1.299020968079e-17 
 1747       5.442273563378e-11       1.113385493855e-12      -3.354470612108e-12       0.000000000000e+00       5.947557625760e-16       9.394257349751e-18       1.268238798335e-17 
 1748       5.439859067972e-11       1.102177736240e-12      -3.310423585873e-12       0.000000000000e+00       5.933103448255e-16       9.514942574556e-18       1.237536453359e-17 
 1749       5.437153374987e-11       1.091224540728e-12      -3.266043810409e-12       0.000000000000e+00       5.918691066911e-16       9.633040390158e-18       1.206913568713e-17 
 1750       5.434155786775e-11       1.080527788618e-12      -3.221351337246e-12       0.000000000000e+00       5.904320345346e-16       9.749551251688e-18       1.176369776787e-17 
 1751       5.430865605812e-11       1.070089366605e-12      -3.176366312659e-12       0.000000000000e+00       5.889991145727e-16       9.865480220268e-18       1.145904706785e-17 
 1752       5.427282134695e-11       1.059911166775e-12      -3.131108977803e-12       0.000000000000e+00       5.875703328768e-16       9.981836969597e-18       1.115517984726e-17 
 1753       5.423404676151e-11       1.049995086622e-12      -3.085599668851e-12       0.000000000000e+00       5.861456753726e-16       1.009963579254e-17       1.085209233435e-17 
 1754       5.419232533031e-11       1.040343029046e-12      -3.039858817131e-12       0.000000000000e+00       5.847251278401e-16       1.021989560774e-17       1.054978072538e-17 
 1755       5.414765008319e-11       1.030956902362e-12      -2.993906949261e-12       0.000000000000e+00       5.833086759130e-16       1.034363996618e-17       1.024824118457e-17 
 1756       5.410001405128e-11       1.021838620309e-12      -2.947764687285e-12       0.000000000000e+00       5.818963050789e-16       1.047189705779e-17       9.947469844056e-18 
 1757       5.404941026704e-11       1.012990102050e-12      -2.901452748813e-12       0.000000000000e+00       5.804880006786e-16       1.060569971805e-17       9.647462803821e-18 
 1758       5.399583176428e-11       1.004413272185e-12      -2.854991947153e-12       0.000000000000e+00       5.790837479060e-16       1.074608543458e-17       9.348216131651e-18 
 1759       5.393927157818e-11       9.961100607515e-13      -2.808403191451e-12       0.000000000000e+00       5.776835318082e-16       1.089409635369e-17       9.049725863076e-18 
 1760       5.387972274527e-11       9.880824032325e-13      -2.761707486825e-12       0.000000000000e+00       5.762873372844e-16       1.105077928703e-17       8.751988001316e-18 
 1761       5.381717830351e-11       9.803322405640e-13      -2.714925934504e-12       0.000000000000e+00       5.748951490867e-16       1.121718571817e-17       8.454998517232e-18 
 1762       5.375163129227e-11       9.728615191394e-13      -2.668079731964e-12       0.000000000000e+00       5.735069518190e-16       1.139437180916e-17       8.158753349264e-18 
 1763       5.368307475233e-11       9.656721908166e-13      -2.621190173061e-12       0.000000000000e+00       5.721227299370e-16       1.158339840714e-17       7.863248403386e-18 
 1764       5.361150172595e-11       9.587662129233e-13      -2.574278648174e-12       0.000000000000e+00       5.707424677483e-16       1.178533105095e-17       7.568479553045e-18 
 1765       5.353690525682e-11       9.521455482639e-13      -2.527366644335e-12       0.000000000000e+00       5.693661494116e-16       1.200123997770e-17       7.274442639110e-18 
 1766       5.345927839015e-11       9.458121651250e-13      -2.480475745369e-12       0.000000000000e+00       5.679937589367e-16       1.223220012937e-17       6.981133469818e-18 
 1767       5.337861417262e-11       9.397680372820e-13      -2.433627632033e-12       0.000000000000e+00       5.666252801844e-16       1.247929115939e-17       6.688547820719e-18 
 1768       5.329490565243e-11       9.340151440047e-13      -2.386844082145e-12       0.000000000000e+00       5.652606968658e-16       1.274359743926e-17       6.396681434626e-18 
 1769       5.320814587934e-11       9.285554700641e-13      -2.340146970727e-12       0.000000000000e+00       5.638999925427e-16       1.302620806512e-17       6.105530021554e-18 
 1770       5.311832790464e-11       9.233910057377e-13      -2.293558270142e-12       0.000000000000e+00       5.625431506266e-16       1.332821686434e-17       5.815089258671e-18 
 1771       5.302545229168e-11       9.185230399281e-13      -2.247098630108e-12       0.000000000000e+00       5.611901555899e-16       1.365041750193e-17       5.525362130045e-18 
 1772       5.292954971522e-11       9.139500331170e-13      -2.200783104664e-12       0.000000000000e+00       5.598409966089e-16       1.399238603191e-17       5.236381012308e-18 
 1773       5.283065854884e-11       9.096697268487e-13      -2.154625390177e-12       0.000000000000e+00       5.584956639502e-16       1.435339077869e-17       4.948185771363e-18 
 1774       5.272881737170e-11       9.056798490018e-13      -2.108639242328e-12       0.000000000000e+00       5.571541477623e-16       1.473269654418e-17       4.660816439376e-18 
 1775       5.262406496885e-11       9.019781137687e-13      -2.062838476202e-12       0.000000000000e+00       5.558164380754e-16       1.512956460268e-17       4.374313215002e-18 
 1776       5.251644033152e-11       8.985622216343e-13      -2.017236966368e-12       0.000000000000e+00       5.544825248014e-16       1.554325269582e-17       4.088716463612e-18 
 1777       5.240598265744e-11       8.954298593555e-13      -1.971848646958e-12       0.000000000000e+00       5.531523977332e-16       1.597301502752e-17       3.804066717517e-18 
 1778       5.229273135115e-11       8.925786999397e-13      -1.926687511753e-12       0.000000000000e+00       5.518260465450e-16       1.641810225891e-17       3.520404676200e-18 
 1779       5.217672602427e-11       8.900064026247e-13      -1.881767614266e-12       0.000000000000e+00       5.505034607917e-16       1.687776150322e-17       3.237771206538e-18 
 1780       5.205800649584e-11       8.877106128569e-13      -1.837103067819e-12       0.000000000000e+00       5.491846299092e-16       1.735123632081e-17       2.956207343030e-18 
 1781       5.193661279262e-11       8.856889622711e-13      -1.792708045629e-12       0.000000000000e+00       5.478695432135e-16       1.783776671400e-17       2.675754288024e-18 
 1782       5.181258514937e-11       8.839390686692e-13      -1.748596780892e-12       0.000000000000e+00       5.465581899011e-16       1.833658912206e-17       2.396453411945e-18 
 1783       5.168596400919e-11       8.824585359994e-13      -1.704783566860e-12       0.000000000000e+00       5.452505590483e-16       1.884693641614e-17       2.118346253520e-18 
 1784       5.155679002378e-11       8.812449543353e-13      -1.661282756929e-12       0.000000000000e+00       5.439466396116e-16       1.936803789419e-17       1.841474520003e-18 
 1785       5.142510405378e-11       8.802958998548e-13      -1.618108764716e-12       0.000000000000e+00       5.426464204267e-16       1.989911927591e-17       1.565880087408e-18 
 1786       5.129094716908e-11       8.796089348195e-13      -1.575276064144e-12       0.000000000000e+00       5.413498902090e-16       2.043940269765e-17       1.291605000728e-18 
 1787       5.115436064908e-11       8.791816075537e-13      -1.532799189525e-12       0.000000000000e+00       5.400570375531e-16       2.098810670738e-17       1.018691474166e-18 
 1788       5.101538598304e-11       8.790114524232e-13      -1.490692735641e-12       0.000000000000e+00       5.387678509324e-16       2.154444625960e-17       7.471818913624e-19 
 1789       5.087406487035e-11       8.790959898148e-13      -1.448971357825e-12       0.000000000000e+00       5.374823186993e-16       2.210763271029e-17       4.771188056189e-19 
 1790       5.073043922088e-11       8.794327261150e-13      -1.407649772045e-12       0.000000000000e+00       5.362004290847e-16       2.267687381183e-17       2.085449401272e-19 
 1791       5.058455115523e-11       8.800191536894e-13      -1.366742754986e-12       0.000000000000e+00       5.349221701979e-16       2.325137370794e-17      -5.849681180509e-20 
 1792       5.043644300506e-11       8.808527508616e-13      -1.326265144133e-12       0.000000000000e+00       5.336475300262e-16       2.383033292862e-17      -3.239633865276e-19 
 1793       5.028615731340e-11       8.819309818924e-13      -1.286231837850e-12       0.000000000000e+00       5.323764964351e-16       2.441294838505e-17      -5.878115498204e-19 
 1794       5.013373683496e-11       8.832512969588e-13      -1.246657795466e-12       0.000000000000e+00       5.311090571676e-16       2.499841336457e-17      -8.499978966673e-19 
 1795       4.997922453640e-11       8.848111321331e-13      -1.207558037356e-12       0.000000000000e+00       5.298451998445e-16       2.558591752558e-17      -1.110478851029e-18 
 1796       4.982266359667e-11       8.866079093620e-13      -1.168947645021e-12       0.000000000000e+00       5.285849119637e-16       2.617464689250e-17      -1.369210665617e-18 
 1797       4.966409740730e-11       8.886390364456e-13      -1.130841761174e-12       0.000000000000e+00       5.273281809002e-16       2.676378385067e-17      -1.626149421667e-18 
 1798       4.950356957270e-11       8.909019070168e-13      -1.093255589820e-12       0.000000000000e+00       5.260749939062e-16       2.735250714131e-17      -1.881251028710e-18 
 1799       4.934112391048e-11       8.933939005199e-13      -1.056204396338e-12       0.000000000000e+00       5.248253381101e-16       2.793999185644e-17      -2.134471224348e-18 
 1800       4.917680445173e-11       8.961123821901e-13      -1.019703507565e-12       0.000000000000e+00       5.235792005174e-16       2.852540943382e-17      -2.385765574028e-18 
 1801       4.901065544134e-11       8.990547030324e-13      -9.837683118753e-13       0.000000000000e+00       5.223365680093e-16       2.910792765188e-17      -2.635089470811e-18 
 1802       4.884272133832e-11       9.022181998007e-13      -9.484142592657e-13       0.000000000000e+00       5.210974273434e-16       2.968671062465e-17      -2.882398135151e-18 
 1803       4.867304681607e-11       9.056001949769e-13      -9.136568614363e-13       0.000000000000e+00       5.198617651531e-16       3.026091879672e-17      -3.127646614663e-18 
 1804       4.850167676270e-11       9.091979967500e-13      -8.795116918729e-13       0.000000000000e+00       5.186295679474e-16       3.082970893812e-17      -3.370789783902e-18 
 1805       4.832865628136e-11       9.130088989950e-13      -8.459943859294e-13       0.000000000000e+00       5.174008221108e-16       3.139223413930e-17      -3.611782344128e-18 
 1806       4.815403069049e-11       9.170301812526e-13      -8.131206409099e-13       0.000000000000e+00       5.161755139029e-16       3.194764380604e-17      -3.850578823089e-18 
 1807       4.797784552416e-11       9.212591087072e-13      -7.809062161507e-13       0.000000000000e+00       5.149536294586e-16       3.249508365440e-17      -4.087133574788e-18 
 1808       4.780014653239e-11       9.256929321673e-13      -7.493669331030e-13       0.000000000000e+00       5.137351547872e-16       3.303369570563e-17      -4.321400779257e-18 
 1809       4.762097968141e-11       9.303288880434e-13      -7.185186754150e-13       0.000000000000e+00       5.125200757730e-16       3.356261828114e-17      -4.553334442332e-18 
 1810       4.744039115399e-11       9.351641983278e-13      -6.883773890138e-13       0.000000000000e+00       5.113083781744e-16       3.408098599739e-17      -4.782888395425e-18 
 1811       4.725842831293e-11       9.401958074894e-13      -6.589567123867e-13       0.000000000000e+00       5.101000486466e-16       3.458816812412e-17      -5.010023860125e-18 
 1812       4.707514259932e-11       9.454195908767e-13      -6.302608463221e-13       0.000000000000e+00       5.088950778167e-16       3.508448577501e-17      -5.234732209279e-18 
 1813       4.689058665829e-11       9.508311398766e-13      -6.022916267174e-13       0.000000000000e+00       5.076934572331e-16       3.557050050208e-17      -5.457012389374e-18 
 1814       4.670481337832e-11       9.564260243876e-13      -5.750508891457e-13       0.000000000000e+00       5.064951783447e-16       3.604677646210e-17      -5.676863372462e-18 
 1815       4.651787589154e-11       9.621997927892e-13      -5.485404688519e-13       0.000000000000e+00       5.053002325011e-16       3.651388042023e-17      -5.894284156199e-18 
 1816       4.632982757411e-11       9.681479719112e-13      -5.227622007475e-13       0.000000000000e+00       5.041086109520e-16       3.697238175370e-17      -6.109273763906e-18 
 1817       4.614072204652e-11       9.742660670034e-13      -4.977179194068e-13       0.000000000000e+00       5.029203048475e-16       3.742285245542e-17      -6.321831244613e-18 
 1818       4.595061317397e-11       9.805495617051e-13      -4.734094590624e-13       0.000000000000e+00       5.017353052377e-16       3.786586713768e-17      -6.531955673109e-18 
 1819       4.575955506668e-11       9.869939180143e-13      -4.498386536003e-13       0.000000000000e+00       5.005536030725e-16       3.830200303574e-17      -6.739646149993e-18 
 1820       4.556760208025e-11       9.935945762572e-13      -4.270073365562e-13       0.000000000000e+00       4.993751892014e-16       3.873184001153e-17      -6.944901801725e-18 
 1821       4.537480881597e-11       1.000346955058e-12      -4.049173411102e-13       0.000000000000e+00       4.982000543736e-16       3.915596055727e-17      -7.147721780673e-18 
 1822       4.518123012120e-11       1.007246451308e-12      -3.835705000834e-13       0.000000000000e+00       4.970281892375e-16       3.957494979915e-17      -7.348105265168e-18 
 1823       4.498692108967e-11       1.014288440135e-12      -3.629686459324e-13       0.000000000000e+00       4.958595843405e-16       3.998939550094e-17      -7.546051459547e-18 
 1824       4.479193706186e-11       1.021468274874e-12      -3.431136107458e-13       0.000000000000e+00       4.946942301294e-16       4.039988806767e-17      -7.741559594209e-18 
